1,Y
1,Y
1,Y
1,Y
1,Y
1,N
1,Y
1,N
1,Y
1,Y
1,Y
1,Y
1,Y
1,Y
1,Y
2,Y
2,Y
2,Y
2,Y
2,Y
2,N
2,Y
2,N
2,Y
2,Y
2,Y
2,Y
2,Y
2,Y
2,Y
3,Y
3,N
